time,open,high,low,close,volume
2024-02-26 09:00:00,2075.73,2079.1,2075.36,2078.5,455
2024-02-26 10:00:00,2078.5,2079.07,2076.32,2076.38,507
2024-02-26 11:00:00,2076.38,2077.32,2075.94,2077.22,196
2024-02-26 12:00:00,2077.22,2078.25,2076.39,2078.14,605
2024-02-26 13:00:00,2078.14,2081.79,2076.82,2080.92,118
2024-02-26 14:00:00,2080.92,2082.72,2080.36,2082.01,604
2024-02-26 15:00:00,2082.01,2083.38,2079.16,2079.39,382
2024-02-26 16:00:00,2079.39,2081.78,2079.39,2081.28,843
2024-02-26 17:00:00,2081.28,2082.55,2078.54,2078.71,625
2024-02-26 18:00:00,2078.71,2079.31,2078.01,2079.14,438
2024-02-26 19:00:00,2079.14,2079.69,2076.5,2076.63,612
2024-02-26 20:00:00,2076.63,2076.75,2075.62,2075.75,790
2024-02-26 21:00:00,2075.75,2078.11,2075.57,2077.93,152
2024-02-26 22:00:00,2077.93,2083.2,2077.85,2082.66,245
2024-02-26 23:00:00,2082.66,2083.0,2080.43,2081.46,597
2024-02-27 00:00:00,2081.46,2081.58,2079.28,2079.99,741
2024-02-27 01:00:00,2079.99,2083.93,2079.16,2083.66,960
2024-02-27 02:00:00,2083.66,2085.9,2083.31,2084.97,249
2024-02-27 03:00:00,2084.97,2089.75,2084.43,2089.46,634
2024-02-27 04:00:00,2089.46,2089.94,2087.58,2087.59,102
2024-02-27 05:00:00,2087.59,2090.74,2087.26,2089.92,699
2024-02-27 06:00:00,2089.92,2094.0,2089.88,2093.99,440
2024-02-27 07:00:00,2093.99,2096.43,2093.7,2095.72,813
2024-02-27 08:00:00,2095.72,2096.38,2093.51,2093.54,736
2024-02-27 09:00:00,2093.54,2093.98,2091.04,2091.3,248
2024-02-27 10:00:00,2091.3,2091.6,2087.23,2087.59,607
2024-02-27 11:00:00,2087.59,2088.0,2083.88,2084.97,270
2024-02-27 12:00:00,2084.97,2086.34,2084.23,2085.83,408
2024-02-27 13:00:00,2085.83,2088.87,2085.49,2088.12,137
2024-02-27 14:00:00,2088.12,2088.35,2083.19,2083.73,705
2024-02-27 15:00:00,2083.73,2084.11,2082.12,2082.22,491
2024-02-27 16:00:00,2082.22,2086.53,2082.08,2086.41,1000
2024-02-27 17:00:00,2086.41,2087.93,2085.88,2087.82,450
2024-02-27 18:00:00,2087.82,2090.07,2087.77,2089.17,596
2024-02-27 19:00:00,2089.17,2090.06,2089.12,2089.4,797
2024-02-27 20:00:00,2089.4,2090.17,2088.51,2088.91,933
2024-02-27 21:00:00,2088.91,2089.61,2086.96,2087.11,290
2024-02-27 22:00:00,2087.11,2087.23,2084.37,2084.63,572
2024-02-27 23:00:00,2084.63,2085.06,2084.0,2084.79,902
2024-02-28 00:00:00,2084.79,2085.54,2081.36,2081.5,189
2024-02-28 01:00:00,2081.5,2081.8,2077.75,2078.25,211
2024-02-28 02:00:00,2078.25,2078.8,2076.48,2076.54,593
2024-02-28 03:00:00,2076.54,2077.2,2072.76,2073.34,389
2024-02-28 04:00:00,2073.34,2073.85,2072.96,2073.61,186
2024-02-28 05:00:00,2073.61,2074.4,2072.23,2072.52,162
2024-02-28 06:00:00,2072.52,2073.44,2072.25,2073.24,143
2024-02-28 07:00:00,2073.24,2077.97,2072.75,2077.66,495
2024-02-28 08:00:00,2077.66,2077.83,2073.54,2074.5,259
2024-02-28 09:00:00,2074.5,2074.77,2073.48,2073.84,734
2024-02-28 10:00:00,2073.84,2077.61,2073.75,2077.15,140
2024-02-28 11:00:00,2077.15,2077.68,2076.29,2076.34,282
2024-02-28 12:00:00,2076.34,2077.49,2075.99,2077.37,606
2024-02-28 13:00:00,2077.37,2078.2,2077.26,2078.02,849
2024-02-28 14:00:00,2078.02,2081.88,2077.6,2081.55,296
2024-02-28 15:00:00,2081.55,2082.1,2081.05,2081.36,629
2024-02-28 16:00:00,2081.36,2082.24,2081.27,2082.19,480
2024-02-28 17:00:00,2082.19,2083.76,2082.17,2083.1,272
2024-02-28 18:00:00,2083.1,2083.43,2080.82,2081.2,741
2024-02-28 19:00:00,2081.2,2082.59,2081.15,2081.62,495
2024-02-28 20:00:00,2081.62,2082.14,2081.03,2081.44,246
2024-02-28 21:00:00,2081.44,2083.94,2080.83,2083.68,174
2024-02-28 22:00:00,2083.68,2084.08,2083.64,2083.92,886
2024-02-28 23:00:00,2083.92,2084.25,2082.44,2084.04,260
2024-02-29 00:00:00,2084.04,2088.44,2083.18,2088.24,930
2024-02-29 01:00:00,2088.24,2090.47,2087.22,2090.08,229
2024-02-29 02:00:00,2090.08,2090.52,2089.71,2089.71,459
2024-02-29 03:00:00,2089.71,2090.62,2089.3,2090.21,373
2024-02-29 04:00:00,2090.21,2090.51,2085.93,2087.19,326
2024-02-29 05:00:00,2087.19,2087.36,2086.79,2087.13,476
2024-02-29 06:00:00,2087.13,2090.06,2085.5,2088.95,106
2024-02-29 07:00:00,2088.95,2089.61,2088.13,2088.53,288
2024-02-29 08:00:00,2088.53,2089.42,2087.48,2089.15,484
2024-02-29 09:00:00,2089.15,2089.17,2086.58,2086.84,519
2024-02-29 10:00:00,2086.84,2090.36,2086.0,2090.28,196
2024-02-29 11:00:00,2090.28,2093.85,2090.27,2093.66,943
2024-02-29 12:00:00,2093.66,2094.69,2091.72,2093.3,767
2024-02-29 13:00:00,2093.3,2093.71,2093.1,2093.66,859
2024-02-29 14:00:00,2093.66,2094.48,2093.12,2093.43,476
2024-02-29 15:00:00,2093.43,2095.4,2092.91,2094.95,187
2024-02-29 16:00:00,2094.95,2095.28,2093.45,2093.79,536
2024-02-29 17:00:00,2093.79,2094.63,2093.07,2094.41,375
2024-02-29 18:00:00,2094.41,2095.22,2094.26,2094.95,890
2024-02-29 19:00:00,2094.95,2099.76,2094.19,2098.95,150
2024-02-29 20:00:00,2098.95,2099.55,2098.05,2098.46,428
2024-02-29 21:00:00,2098.46,2098.95,2097.64,2098.77,693
2024-02-29 22:00:00,2098.77,2099.21,2098.6,2098.85,323
2024-02-29 23:00:00,2098.85,2099.57,2098.45,2099.29,581
2024-03-01 00:00:00,2099.29,2099.37,2098.32,2098.46,760
2024-03-01 01:00:00,2098.46,2100.23,2098.01,2100.08,432
2024-03-01 02:00:00,2100.08,2100.22,2098.78,2098.82,744
2024-03-01 03:00:00,2098.82,2101.31,2098.71,2100.06,604
2024-03-01 04:00:00,2100.06,2101.12,2099.42,2100.69,839
2024-03-01 05:00:00,2100.69,2100.9,2098.54,2099.12,736
2024-03-01 06:00:00,2099.12,2099.58,2096.92,2097.32,835
2024-03-01 07:00:00,2097.32,2099.17,2096.85,2098.87,265
2024-03-01 08:00:00,2098.87,2105.19,2098.63,2104.2,895
2024-03-01 09:00:00,2104.2,2104.37,2103.28,2103.64,332
2024-03-01 10:00:00,2103.64,2105.05,2102.55,2102.57,519
2024-03-01 11:00:00,2102.57,2103.6,2102.41,2103.2,170
2024-03-01 12:00:00,2103.2,2103.7,2102.5,2103.36,673
2024-03-01 13:00:00,2103.36,2103.65,2103.09,2103.37,459
2024-03-01 14:00:00,2103.37,2103.62,2101.46,2102.2,251
2024-03-01 15:00:00,2102.2,2102.32,2100.94,2100.99,743
2024-03-01 16:00:00,2100.99,2101.49,2099.12,2100.45,619
2024-03-01 17:00:00,2100.45,2100.73,2097.23,2097.58,796
2024-03-01 18:00:00,2097.58,2097.91,2094.34,2095.7,514
2024-03-01 19:00:00,2095.7,2095.97,2091.91,2092.34,133
2024-03-01 20:00:00,2092.34,2092.44,2090.9,2091.24,957
2024-03-01 21:00:00,2091.24,2093.15,2090.78,2092.79,966
2024-03-01 22:00:00,2092.79,2093.06,2092.34,2092.72,307
2024-03-01 23:00:00,2092.72,2093.32,2091.14,2091.72,396
2024-03-04 00:00:00,2091.72,2093.24,2091.14,2093.12,568
2024-03-04 01:00:00,2093.12,2093.16,2090.86,2091.04,488
2024-03-04 02:00:00,2091.04,2091.09,2089.68,2089.92,200
2024-03-04 03:00:00,2089.92,2092.36,2088.85,2091.56,690
2024-03-04 04:00:00,2091.56,2092.08,2089.54,2090.15,539
2024-03-04 05:00:00,2090.15,2090.86,2088.05,2088.31,160
2024-03-04 06:00:00,2088.31,2088.58,2086.97,2087.4,777
2024-03-04 07:00:00,2087.4,2087.74,2085.66,2085.8,734
2024-03-04 08:00:00,2085.8,2088.87,2085.7,2088.68,221
2024-03-04 09:00:00,2088.68,2089.26,2084.82,2085.06,804
2024-03-04 10:00:00,2085.06,2085.56,2083.56,2084.13,652
2024-03-04 11:00:00,2084.13,2086.46,2083.86,2086.22,703
2024-03-04 12:00:00,2086.22,2086.74,2084.03,2084.12,991
2024-03-04 13:00:00,2084.12,2085.87,2083.46,2085.34,781
2024-03-04 14:00:00,2085.34,2085.63,2084.31,2084.84,198
2024-03-04 15:00:00,2084.84,2085.66,2084.6,2084.74,443
2024-03-04 16:00:00,2084.74,2084.91,2082.52,2082.67,666
2024-03-04 17:00:00,2082.67,2083.59,2082.47,2083.56,689
2024-03-04 18:00:00,2083.56,2086.02,2083.05,2085.56,273
2024-03-04 19:00:00,2085.56,2085.85,2084.14,2084.37,629
2024-03-04 20:00:00,2084.37,2085.2,2084.25,2085.0,580
2024-03-04 21:00:00,2085.0,2085.21,2083.01,2083.47,178
2024-03-04 22:00:00,2083.47,2084.18,2081.49,2082.0,628
2024-03-04 23:00:00,2082.0,2082.02,2081.29,2081.62,379
2024-03-05 00:00:00,2081.62,2081.96,2079.8,2079.88,807
2024-03-05 01:00:00,2079.88,2081.09,2079.8,2080.13,361
2024-03-05 02:00:00,2080.13,2080.36,2079.0,2079.99,409
2024-03-05 03:00:00,2079.99,2080.64,2079.56,2079.57,465
2024-03-05 04:00:00,2079.57,2081.93,2078.74,2081.75,449
2024-03-05 05:00:00,2081.75,2082.22,2080.42,2081.34,713
2024-03-05 06:00:00,2081.34,2081.46,2079.49,2079.78,965
2024-03-05 07:00:00,2079.78,2081.39,2079.25,2080.85,972
2024-03-05 08:00:00,2080.85,2081.65,2076.63,2077.02,702
2024-03-05 09:00:00,2077.02,2077.37,2073.97,2075.13,652
2024-03-05 10:00:00,2075.13,2079.15,2074.99,2078.96,822
2024-03-05 11:00:00,2078.96,2078.98,2076.37,2076.4,471
2024-03-05 12:00:00,2076.4,2078.07,2075.81,2077.46,231
2024-03-05 13:00:00,2077.46,2077.53,2076.53,2076.88,566
2024-03-05 14:00:00,2076.88,2077.5,2075.33,2075.73,301
2024-03-05 15:00:00,2075.73,2079.98,2075.44,2079.59,621
2024-03-05 16:00:00,2079.59,2079.94,2079.09,2079.88,779
2024-03-05 17:00:00,2079.88,2083.24,2079.67,2083.11,711
2024-03-05 18:00:00,2083.11,2083.7,2075.84,2076.75,862
2024-03-05 19:00:00,2076.75,2077.02,2074.16,2075.53,768
2024-03-05 20:00:00,2075.53,2076.26,2072.05,2072.37,716
2024-03-05 21:00:00,2072.37,2077.37,2072.12,2077.05,228
2024-03-05 22:00:00,2077.05,2077.68,2075.33,2075.61,912
2024-03-05 23:00:00,2075.61,2077.14,2075.13,2076.87,230
2024-03-06 00:00:00,2076.87,2077.02,2074.74,2075.35,215
2024-03-06 01:00:00,2075.35,2075.87,2073.71,2074.35,440
2024-03-06 02:00:00,2074.35,2077.68,2073.12,2077.21,122
2024-03-06 03:00:00,2077.21,2077.97,2071.97,2072.23,225
2024-03-06 04:00:00,2072.23,2072.98,2071.7,2072.04,894
2024-03-06 05:00:00,2072.04,2072.61,2070.67,2071.16,513
2024-03-06 06:00:00,2071.16,2071.46,2070.7,2070.76,586
2024-03-06 07:00:00,2070.76,2071.0,2067.68,2067.81,686
2024-03-06 08:00:00,2067.81,2068.15,2067.68,2067.78,685
2024-03-06 09:00:00,2067.78,2068.09,2066.79,2067.27,656
2024-03-06 10:00:00,2067.27,2069.52,2066.99,2069.19,195
2024-03-06 11:00:00,2069.19,2069.22,2067.4,2067.9,668
2024-03-06 12:00:00,2067.9,2068.83,2067.44,2068.79,221
2024-03-06 13:00:00,2068.79,2069.56,2067.75,2068.47,676
2024-03-06 14:00:00,2068.47,2070.78,2068.31,2070.14,167
2024-03-06 15:00:00,2070.14,2071.02,2069.15,2070.84,950
2024-03-06 16:00:00,2070.84,2074.51,2070.61,2073.9,666
2024-03-06 17:00:00,2073.9,2074.75,2070.56,2071.13,373
2024-03-06 18:00:00,2071.13,2071.83,2067.71,2068.23,185
2024-03-06 19:00:00,2068.23,2070.73,2067.82,2070.41,488
2024-03-06 20:00:00,2070.41,2070.96,2068.89,2069.59,531
2024-03-06 21:00:00,2069.59,2070.28,2069.42,2069.8,697
2024-03-06 22:00:00,2069.8,2070.0,2067.87,2068.48,248
2024-03-06 23:00:00,2068.48,2068.54,2065.19,2065.66,939
2024-03-07 00:00:00,2065.66,2065.76,2065.5,2065.67,845
2024-03-07 01:00:00,2065.67,2066.29,2064.82,2066.0,603
2024-03-07 02:00:00,2066.0,2066.94,2065.97,2066.43,793
2024-03-07 03:00:00,2066.43,2066.99,2063.67,2063.86,191
2024-03-07 04:00:00,2063.86,2066.6,2063.78,2066.17,471
2024-03-07 05:00:00,2066.17,2066.36,2065.21,2065.59,499
2024-03-07 06:00:00,2065.59,2065.77,2062.48,2062.75,929
2024-03-07 07:00:00,2062.75,2063.81,2062.64,2063.04,566
2024-03-07 08:00:00,2063.04,2065.48,2062.83,2065.17,817
2024-03-07 09:00:00,2065.17,2065.86,2064.78,2065.42,957
2024-03-07 10:00:00,2065.42,2065.78,2062.73,2062.88,374
2024-03-07 11:00:00,2062.88,2063.38,2059.32,2059.78,637
2024-03-07 12:00:00,2059.78,2060.11,2056.77,2057.34,135
2024-03-07 13:00:00,2057.34,2057.56,2055.3,2055.43,769
2024-03-07 14:00:00,2055.43,2055.75,2053.56,2053.98,516
2024-03-07 15:00:00,2053.98,2054.64,2053.43,2054.2,298
2024-03-07 16:00:00,2054.2,2057.38,2053.65,2056.8,236
2024-03-07 17:00:00,2056.8,2058.68,2056.3,2058.39,185
2024-03-07 18:00:00,2058.39,2059.09,2057.59,2058.05,487
2024-03-07 19:00:00,2058.05,2060.41,2057.82,2060.02,596
2024-03-07 20:00:00,2060.02,2060.64,2058.92,2059.11,228
2024-03-07 21:00:00,2059.11,2060.06,2058.34,2059.96,725
2024-03-07 22:00:00,2059.96,2062.72,2059.79,2062.68,845
2024-03-07 23:00:00,2062.68,2064.05,2061.66,2063.6,486
2024-03-08 00:00:00,2063.6,2063.79,2062.3,2063.22,900
2024-03-08 01:00:00,2063.22,2063.51,2062.75,2063.0,343
2024-03-08 02:00:00,2063.0,2063.9,2062.27,2063.48,414
2024-03-08 03:00:00,2063.48,2063.64,2057.57,2058.03,405
2024-03-08 04:00:00,2058.03,2058.12,2056.72,2057.12,835
2024-03-08 05:00:00,2057.12,2057.16,2056.21,2056.52,287
2024-03-08 06:00:00,2056.52,2058.95,2056.18,2058.44,164
2024-03-08 07:00:00,2058.44,2060.16,2058.12,2059.65,494
2024-03-08 08:00:00,2059.65,2060.75,2058.63,2060.11,747
2024-03-08 09:00:00,2060.11,2062.89,2059.78,2062.21,742
2024-03-08 10:00:00,2062.21,2067.23,2062.06,2066.32,753
2024-03-08 11:00:00,2066.32,2068.04,2066.17,2067.59,931
2024-03-08 12:00:00,2067.59,2069.4,2067.57,2068.7,231
2024-03-08 13:00:00,2068.7,2069.44,2066.02,2066.53,283
2024-03-08 14:00:00,2066.53,2066.96,2064.9,2065.52,556
2024-03-08 15:00:00,2065.52,2065.66,2062.83,2063.17,968
2024-03-08 16:00:00,2063.17,2064.91,2062.73,2064.81,726
2024-03-08 17:00:00,2064.81,2065.27,2060.17,2060.66,772
2024-03-08 18:00:00,2060.66,2061.89,2060.47,2061.47,864
2024-03-08 19:00:00,2061.47,2062.4,2061.43,2062.39,885
2024-03-08 20:00:00,2062.39,2063.77,2062.08,2063.34,703
2024-03-08 21:00:00,2063.34,2064.15,2062.28,2062.51,349
2024-03-08 22:00:00,2062.51,2063.84,2061.9,2063.72,678
2024-03-08 23:00:00,2063.72,2065.66,2063.66,2065.46,717
2024-03-11 00:00:00,2065.46,2065.7,2064.85,2064.87,819
2024-03-11 01:00:00,2064.87,2065.27,2064.25,2064.26,362
2024-03-11 02:00:00,2064.26,2067.83,2064.23,2066.71,633
2024-03-11 03:00:00,2066.71,2067.28,2062.98,2063.58,513
2024-03-11 04:00:00,2063.58,2063.82,2063.16,2063.7,549
2024-03-11 05:00:00,2063.7,2065.67,2063.48,2065.28,917
2024-03-11 06:00:00,2065.28,2065.31,2063.89,2064.09,512
2024-03-11 07:00:00,2064.09,2066.18,2063.31,2065.87,597
2024-03-11 08:00:00,2065.87,2065.88,2064.57,2064.63,409
2024-03-11 09:00:00,2064.63,2066.1,2064.16,2065.64,402
2024-03-11 10:00:00,2065.64,2067.66,2065.54,2067.06,487
2024-03-11 11:00:00,2067.06,2067.06,2064.11,2064.26,354
2024-03-11 12:00:00,2064.26,2064.42,2062.72,2062.94,971
2024-03-11 13:00:00,2062.94,2063.45,2056.66,2056.9,726
2024-03-11 14:00:00,2056.9,2057.79,2056.7,2057.25,187
2024-03-11 15:00:00,2057.25,2057.31,2055.21,2055.69,392
2024-03-11 16:00:00,2055.69,2057.27,2055.23,2056.69,588
2024-03-11 17:00:00,2056.69,2056.93,2054.86,2055.95,581
2024-03-11 18:00:00,2055.95,2057.24,2055.57,2056.87,535
2024-03-11 19:00:00,2056.87,2057.34,2054.2,2054.62,493
2024-03-11 20:00:00,2054.62,2055.24,2054.58,2054.75,158
2024-03-11 21:00:00,2054.75,2054.9,2053.49,2053.64,753
2024-03-11 22:00:00,2053.64,2054.08,2052.37,2052.86,909
2024-03-11 23:00:00,2052.86,2054.47,2052.85,2054.16,221
2024-03-12 00:00:00,2054.16,2055.33,2053.21,2055.33,102
2024-03-12 01:00:00,2055.33,2059.34,2054.71,2059.0,165
2024-03-12 02:00:00,2059.0,2062.11,2058.85,2061.46,467
2024-03-12 03:00:00,2061.46,2063.93,2060.87,2063.82,758
2024-03-12 04:00:00,2063.82,2064.29,2062.36,2062.99,220
2024-03-12 05:00:00,2062.99,2063.32,2060.44,2061.02,189
2024-03-12 06:00:00,2061.02,2064.43,2060.53,2064.14,486
2024-03-12 07:00:00,2064.14,2064.27,2063.29,2063.67,940
2024-03-12 08:00:00,2063.67,2063.88,2063.06,2063.37,199
2024-03-12 09:00:00,2063.37,2067.18,2063.15,2067.02,404
2024-03-12 10:00:00,2067.02,2067.53,2064.52,2064.83,523
2024-03-12 11:00:00,2064.83,2065.81,2062.19,2062.21,411
2024-03-12 12:00:00,2062.21,2063.47,2061.64,2063.1,125
2024-03-12 13:00:00,2063.1,2063.46,2062.81,2063.23,652
2024-03-12 14:00:00,2063.23,2063.88,2060.18,2060.93,169
2024-03-12 15:00:00,2060.93,2060.97,2060.27,2060.49,851
2024-03-12 16:00:00,2060.49,2062.73,2060.13,2061.88,219
2024-03-12 17:00:00,2061.88,2063.87,2061.03,2063.16,828
2024-03-12 18:00:00,2063.16,2063.66,2061.82,2061.87,306
2024-03-12 19:00:00,2061.87,2063.75,2061.37,2063.35,721
2024-03-12 20:00:00,2063.35,2063.36,2061.26,2061.7,400
2024-03-12 21:00:00,2061.7,2061.73,2060.65,2061.51,245
2024-03-12 22:00:00,2061.51,2061.83,2059.81,2059.89,650
2024-03-12 23:00:00,2059.89,2061.5,2059.0,2060.86,157
2024-03-13 00:00:00,2060.86,2061.42,2057.16,2057.38,205
2024-03-13 01:00:00,2057.38,2058.89,2056.85,2058.7,743
2024-03-13 02:00:00,2058.7,2058.77,2055.49,2055.7,173
2024-03-13 03:00:00,2055.7,2055.86,2052.44,2053.0,390
2024-03-13 04:00:00,2053.0,2056.0,2052.83,2055.12,960
2024-03-13 05:00:00,2055.12,2055.34,2053.18,2054.08,286
2024-03-13 06:00:00,2054.08,2055.06,2052.94,2053.13,870
2024-03-13 07:00:00,2053.13,2053.66,2051.39,2051.45,869
2024-03-13 08:00:00,2051.45,2052.08,2051.09,2051.49,860
2024-03-13 09:00:00,2051.49,2053.61,2051.43,2053.36,768
2024-03-13 10:00:00,2053.36,2057.21,2053.26,2057.09,862
2024-03-13 11:00:00,2057.09,2057.67,2056.5,2057.57,501
2024-03-13 12:00:00,2057.57,2057.94,2057.03,2057.3,314
2024-03-13 13:00:00,2057.3,2060.14,2057.18,2060.13,449
2024-03-13 14:00:00,2060.13,2060.64,2058.57,2058.89,723
2024-03-13 15:00:00,2058.89,2059.12,2057.15,2057.67,141
2024-03-13 16:00:00,2057.67,2062.59,2057.39,2061.73,201
2024-03-13 17:00:00,2061.73,2063.06,2061.28,2062.48,681
2024-03-13 18:00:00,2062.48,2062.83,2060.74,2060.97,315
2024-03-13 19:00:00,2060.97,2062.96,2060.3,2062.79,592
2024-03-13 20:00:00,2062.79,2064.81,2062.76,2064.35,472
2024-03-13 21:00:00,2064.35,2066.6,2064.09,2066.33,575
2024-03-13 22:00:00,2066.33,2066.51,2066.28,2066.43,338
2024-03-13 23:00:00,2066.43,2066.8,2062.91,2063.05,178
2024-03-14 00:00:00,2063.05,2063.87,2062.9,2063.45,347
2024-03-14 01:00:00,2063.45,2063.54,2060.06,2060.82,974
2024-03-14 02:00:00,2060.82,2061.45,2059.76,2060.19,401
2024-03-14 03:00:00,2060.19,2061.29,2059.99,2060.8,771
2024-03-14 04:00:00,2060.8,2062.8,2060.62,2062.65,534
2024-03-14 05:00:00,2062.65,2062.78,2059.19,2059.23,694
2024-03-14 06:00:00,2059.23,2061.09,2058.81,2060.62,236
2024-03-14 07:00:00,2060.62,2061.2,2058.53,2059.24,874
2024-03-14 08:00:00,2059.24,2059.27,2058.12,2058.87,582
2024-03-14 09:00:00,2058.87,2059.26,2057.23,2057.27,706
2024-03-14 10:00:00,2057.27,2057.85,2057.14,2057.7,369
2024-03-14 11:00:00,2057.7,2058.61,2057.33,2057.76,321
2024-03-14 12:00:00,2057.76,2058.43,2055.91,2056.17,462
2024-03-14 13:00:00,2056.17,2060.05,2056.08,2059.79,148
2024-03-14 14:00:00,2059.79,2060.36,2059.55,2060.17,112
2024-03-14 15:00:00,2060.17,2060.88,2056.72,2057.19,774
2024-03-14 16:00:00,2057.19,2057.25,2055.4,2055.58,121
2024-03-14 17:00:00,2055.58,2058.46,2055.44,2058.32,367
2024-03-14 18:00:00,2058.32,2060.59,2057.42,2060.34,665
2024-03-14 19:00:00,2060.34,2060.85,2057.05,2057.22,356
2024-03-14 20:00:00,2057.22,2057.5,2055.78,2055.96,387
2024-03-14 21:00:00,2055.96,2057.56,2055.74,2057.01,330
2024-03-14 22:00:00,2057.01,2059.15,2056.91,2058.84,707
2024-03-14 23:00:00,2058.84,2061.13,2058.7,2060.88,371
2024-03-15 00:00:00,2060.88,2064.89,2060.43,2064.72,570
2024-03-15 01:00:00,2064.72,2065.55,2061.72,2061.81,460
2024-03-15 02:00:00,2061.81,2062.11,2059.87,2060.94,237
2024-03-15 03:00:00,2060.94,2061.25,2057.06,2057.76,784
2024-03-15 04:00:00,2057.76,2058.38,2056.84,2056.91,388
2024-03-15 05:00:00,2056.91,2057.68,2056.07,2056.17,707
2024-03-15 06:00:00,2056.17,2057.54,2055.45,2057.41,994
2024-03-15 07:00:00,2057.41,2057.93,2056.14,2056.95,221
2024-03-15 08:00:00,2056.95,2060.39,2056.85,2060.19,260
2024-03-15 09:00:00,2060.19,2061.23,2059.38,2059.7,960
2024-03-15 10:00:00,2059.7,2062.6,2059.45,2062.15,843
2024-03-15 11:00:00,2062.15,2062.7,2060.9,2061.04,230
2024-03-15 12:00:00,2061.04,2061.37,2060.81,2061.25,239
2024-03-15 13:00:00,2061.25,2065.75,2060.34,2065.34,664
2024-03-15 14:00:00,2065.34,2066.42,2063.42,2063.66,649
2024-03-15 15:00:00,2063.66,2067.03,2063.29,2066.9,111
2024-03-15 16:00:00,2066.9,2068.45,2065.5,2067.51,559
2024-03-15 17:00:00,2067.51,2067.54,2065.56,2065.66,604
2024-03-15 18:00:00,2065.66,2067.43,2065.38,2066.78,560
2024-03-15 19:00:00,2066.78,2067.74,2066.0,2066.91,660
2024-03-15 20:00:00,2066.91,2069.46,2066.61,2069.3,901
2024-03-15 21:00:00,2069.3,2070.58,2069.26,2069.96,327
2024-03-15 22:00:00,2069.96,2072.08,2069.65,2071.65,317
2024-03-15 23:00:00,2071.65,2073.13,2070.49,2072.84,966
2024-03-18 00:00:00,2072.84,2076.72,2072.74,2075.4,337
2024-03-18 01:00:00,2075.4,2076.51,2072.0,2072.13,699
2024-03-18 02:00:00,2072.13,2073.11,2069.51,2069.84,396
2024-03-18 03:00:00,2069.84,2070.09,2069.39,2069.55,587
2024-03-18 04:00:00,2069.55,2072.15,2069.3,2072.1,887
2024-03-18 05:00:00,2072.1,2072.26,2071.67,2071.95,427
2024-03-18 06:00:00,2071.95,2073.45,2071.67,2072.99,809
2024-03-18 07:00:00,2072.99,2076.21,2072.26,2075.72,446
2024-03-18 08:00:00,2075.72,2076.31,2072.65,2072.86,283
2024-03-18 09:00:00,2072.86,2076.49,2072.81,2075.82,440
2024-03-18 10:00:00,2075.82,2079.76,2075.76,2079.33,825
2024-03-18 11:00:00,2079.33,2082.47,2079.3,2082.03,480
2024-03-18 12:00:00,2082.03,2082.21,2080.58,2081.28,280
2024-03-18 13:00:00,2081.28,2081.47,2081.21,2081.4,825
2024-03-18 14:00:00,2081.4,2082.03,2077.0,2077.36,637
2024-03-18 15:00:00,2077.36,2082.05,2076.07,2081.54,578
2024-03-18 16:00:00,2081.54,2084.56,2079.8,2083.73,939
2024-03-18 17:00:00,2083.73,2086.16,2083.36,2085.97,422
2024-03-18 18:00:00,2085.97,2087.62,2085.73,2087.44,151
2024-03-18 19:00:00,2087.44,2087.58,2086.33,2086.74,582
2024-03-18 20:00:00,2086.74,2087.14,2086.05,2087.02,819
2024-03-18 21:00:00,2087.02,2089.78,2086.69,2088.86,353
2024-03-18 22:00:00,2088.86,2089.19,2088.73,2089.17,106
2024-03-18 23:00:00,2089.17,2091.08,2088.19,2090.51,845
2024-03-19 00:00:00,2090.51,2091.55,2088.7,2088.86,244
2024-03-19 01:00:00,2088.86,2091.76,2088.53,2091.24,367
2024-03-19 02:00:00,2091.24,2091.61,2090.47,2090.78,337
2024-03-19 03:00:00,2090.78,2091.61,2086.96,2087.63,892
2024-03-19 04:00:00,2087.63,2090.03,2087.43,2089.17,419
2024-03-19 05:00:00,2089.17,2089.35,2087.89,2088.05,470
2024-03-19 06:00:00,2088.05,2088.74,2087.82,2088.25,974
2024-03-19 07:00:00,2088.25,2093.47,2088.16,2092.03,935
2024-03-19 08:00:00,2092.03,2094.03,2091.77,2093.44,609
2024-03-19 09:00:00,2093.44,2093.72,2089.92,2091.37,919
2024-03-19 10:00:00,2091.37,2092.37,2091.2,2091.81,682
2024-03-19 11:00:00,2091.81,2092.5,2089.73,2089.74,360
2024-03-19 12:00:00,2089.74,2089.84,2086.52,2087.35,602
2024-03-19 13:00:00,2087.35,2087.8,2086.82,2087.74,829
2024-03-19 14:00:00,2087.74,2088.89,2087.3,2088.82,775
2024-03-19 15:00:00,2088.82,2088.89,2083.15,2083.73,486
2024-03-19 16:00:00,2083.73,2085.8,2083.09,2085.68,296
2024-03-19 17:00:00,2085.68,2090.67,2085.13,2090.54,183
2024-03-19 18:00:00,2090.54,2091.2,2089.55,2090.23,426
2024-03-19 19:00:00,2090.23,2090.52,2088.85,2089.47,315
2024-03-19 20:00:00,2089.47,2094.14,2088.05,2093.48,817
2024-03-19 21:00:00,2093.48,2094.26,2090.69,2090.86,321
2024-03-19 22:00:00,2090.86,2092.8,2089.93,2092.17,523
2024-03-19 23:00:00,2092.17,2097.56,2091.59,2096.98,274
